@RELATION 1

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 REAL
@ATTRIBUTE attribute_28 REAL
@ATTRIBUTE attribute_29 REAL
@ATTRIBUTE attribute_30 REAL
@ATTRIBUTE attribute_31 REAL
@ATTRIBUTE attribute_32 REAL
@ATTRIBUTE attribute_33 REAL
@ATTRIBUTE attribute_34 REAL
@ATTRIBUTE attribute_35 REAL
@ATTRIBUTE attribute_36 REAL
@ATTRIBUTE attribute_37 REAL
@ATTRIBUTE attribute_38 REAL
@ATTRIBUTE attribute_39 REAL
@ATTRIBUTE attribute_40 REAL
@ATTRIBUTE attribute_41 REAL
@ATTRIBUTE attribute_42 REAL
@ATTRIBUTE attribute_43 REAL
@ATTRIBUTE attribute_44 REAL
@ATTRIBUTE attribute_45 REAL
@ATTRIBUTE attribute_46 REAL
@ATTRIBUTE attribute_47 REAL
@ATTRIBUTE attribute_48 REAL
@ATTRIBUTE attribute_49 REAL
@ATTRIBUTE attribute_50 REAL
@ATTRIBUTE attribute_51 REAL
@ATTRIBUTE attribute_52 REAL
@ATTRIBUTE attribute_53 REAL
@ATTRIBUTE attribute_54 REAL
@ATTRIBUTE attribute_55 REAL
@ATTRIBUTE attribute_56 REAL
@ATTRIBUTE attribute_57 REAL
@ATTRIBUTE attribute_58 REAL
@ATTRIBUTE attribute_59 REAL
@ATTRIBUTE attribute_60 REAL
@ATTRIBUTE attribute_61 REAL
@ATTRIBUTE attribute_62 REAL
@ATTRIBUTE attribute_63 REAL
@ATTRIBUTE attribute_64 REAL
@ATTRIBUTE attribute_65 REAL
@ATTRIBUTE attribute_66 REAL
@ATTRIBUTE attribute_67 REAL
@ATTRIBUTE attribute_68 REAL
@ATTRIBUTE attribute_69 REAL
@ATTRIBUTE attribute_70 REAL
@ATTRIBUTE attribute_71 REAL
@ATTRIBUTE attribute_72 REAL
@ATTRIBUTE attribute_73 REAL
@ATTRIBUTE attribute_74 REAL
@ATTRIBUTE attribute_75 REAL
@ATTRIBUTE attribute_76 REAL
@ATTRIBUTE attribute_77 REAL
@ATTRIBUTE attribute_78 REAL
@ATTRIBUTE attribute_79 REAL
@ATTRIBUTE attribute_80 REAL
@ATTRIBUTE attribute_81 REAL
@ATTRIBUTE attribute_82 REAL
@ATTRIBUTE attribute_83 REAL
@ATTRIBUTE attribute_84 REAL
@ATTRIBUTE attribute_85 REAL
@ATTRIBUTE attribute_86 REAL
@ATTRIBUTE attribute_87 REAL
@ATTRIBUTE attribute_88 REAL
@ATTRIBUTE attribute_89 REAL
@ATTRIBUTE attribute_90 REAL
@ATTRIBUTE attribute_91 REAL
@ATTRIBUTE attribute_92 REAL
@ATTRIBUTE attribute_93 REAL
@ATTRIBUTE attribute_94 REAL
@ATTRIBUTE attribute_95 REAL
@ATTRIBUTE attribute_96 REAL
@ATTRIBUTE attribute_97 REAL
@ATTRIBUTE attribute_98 REAL
@ATTRIBUTE attribute_99 REAL
@ATTRIBUTE attribute_100 REAL
@ATTRIBUTE attribute_101 REAL
@ATTRIBUTE attribute_102 REAL
@ATTRIBUTE attribute_103 REAL
@ATTRIBUTE attribute_104 REAL
@ATTRIBUTE attribute_105 REAL
@ATTRIBUTE attribute_106 REAL
@ATTRIBUTE attribute_107 REAL
@ATTRIBUTE attribute_108 REAL
@ATTRIBUTE attribute_109 REAL
@ATTRIBUTE attribute_110 REAL
@ATTRIBUTE attribute_111 REAL
@ATTRIBUTE attribute_112 REAL
@ATTRIBUTE attribute_113 REAL
@ATTRIBUTE attribute_114 REAL
@ATTRIBUTE attribute_115 REAL
@ATTRIBUTE attribute_116 REAL
@ATTRIBUTE attribute_117 REAL
@ATTRIBUTE attribute_118 REAL
@ATTRIBUTE attribute_119 REAL
@ATTRIBUTE attribute_120 REAL
@ATTRIBUTE attribute_121 REAL
@ATTRIBUTE attribute_122 REAL
@ATTRIBUTE attribute_123 REAL
@ATTRIBUTE attribute_124 REAL
@ATTRIBUTE attribute_125 REAL
@ATTRIBUTE attribute_126 REAL
@ATTRIBUTE attribute_127 REAL
@ATTRIBUTE attribute_128 REAL
@ATTRIBUTE attribute_129 REAL
@ATTRIBUTE attribute_130 REAL
@ATTRIBUTE attribute_131 REAL
@ATTRIBUTE attribute_132 REAL
@ATTRIBUTE attribute_133 REAL
@ATTRIBUTE attribute_134 REAL
@ATTRIBUTE attribute_135 REAL
@ATTRIBUTE attribute_136 REAL
@ATTRIBUTE attribute_137 REAL
@ATTRIBUTE attribute_138 REAL
@ATTRIBUTE attribute_139 REAL
@ATTRIBUTE attribute_140 REAL
@ATTRIBUTE attribute_141 REAL
@ATTRIBUTE attribute_142 REAL
@ATTRIBUTE attribute_143 REAL
@ATTRIBUTE attribute_144 REAL
@ATTRIBUTE attribute_145 REAL
@ATTRIBUTE attribute_146 REAL
@ATTRIBUTE attribute_147 REAL
@ATTRIBUTE attribute_148 REAL
@ATTRIBUTE attribute_149 REAL
@ATTRIBUTE attribute_150 REAL
@ATTRIBUTE attribute_151 REAL
@ATTRIBUTE attribute_152 REAL
@ATTRIBUTE attribute_153 REAL
@ATTRIBUTE attribute_154 REAL
@ATTRIBUTE attribute_155 REAL
@ATTRIBUTE attribute_156 REAL
@ATTRIBUTE attribute_157 REAL
@ATTRIBUTE attribute_158 REAL
@ATTRIBUTE attribute_159 REAL
@ATTRIBUTE attribute_160 REAL
@ATTRIBUTE attribute_161 REAL
@ATTRIBUTE attribute_162 REAL
@ATTRIBUTE attribute_163 REAL
@ATTRIBUTE attribute_164 REAL
@ATTRIBUTE attribute_165 REAL
@ATTRIBUTE attribute_166 REAL
@ATTRIBUTE attribute_167 REAL
@ATTRIBUTE attribute_168 REAL
@ATTRIBUTE attribute_169 REAL
@ATTRIBUTE attribute_170 REAL
@ATTRIBUTE attribute_171 REAL
@ATTRIBUTE attribute_172 REAL
@ATTRIBUTE attribute_173 REAL
@ATTRIBUTE attribute_174 REAL
@ATTRIBUTE attribute_175 REAL
@ATTRIBUTE attribute_176 REAL
@ATTRIBUTE attribute_177 REAL
@ATTRIBUTE attribute_178 REAL
@ATTRIBUTE attribute_179 REAL
@ATTRIBUTE attribute_180 REAL
@ATTRIBUTE attribute_181 REAL
@ATTRIBUTE attribute_182 REAL
@ATTRIBUTE attribute_183 REAL
@ATTRIBUTE attribute_184 REAL
@ATTRIBUTE attribute_185 REAL
@ATTRIBUTE attribute_186 REAL
@ATTRIBUTE attribute_187 REAL
@ATTRIBUTE attribute_188 REAL
@ATTRIBUTE attribute_189 REAL
@ATTRIBUTE attribute_190 REAL
@ATTRIBUTE attribute_191 REAL
@ATTRIBUTE attribute_192 REAL
@ATTRIBUTE attribute_193 REAL
@ATTRIBUTE attribute_194 REAL
@ATTRIBUTE attribute_195 REAL
@ATTRIBUTE attribute_196 REAL
@ATTRIBUTE attribute_197 REAL
@ATTRIBUTE attribute_198 REAL
@ATTRIBUTE attribute_199 REAL
@ATTRIBUTE attribute_200 REAL
@ATTRIBUTE attribute_201 REAL
@ATTRIBUTE attribute_202 REAL
@ATTRIBUTE attribute_203 REAL
@ATTRIBUTE attribute_204 REAL
@ATTRIBUTE attribute_205 REAL
@ATTRIBUTE attribute_206 REAL
@ATTRIBUTE attribute_207 REAL
@ATTRIBUTE attribute_208 REAL
@ATTRIBUTE attribute_209 REAL
@ATTRIBUTE attribute_210 REAL
@ATTRIBUTE attribute_211 REAL
@ATTRIBUTE attribute_212 REAL
@ATTRIBUTE attribute_213 REAL
@ATTRIBUTE attribute_214 REAL
@ATTRIBUTE attribute_215 REAL
@ATTRIBUTE attribute_216 REAL
@ATTRIBUTE attribute_217 REAL
@ATTRIBUTE attribute_218 REAL
@ATTRIBUTE attribute_219 REAL
@ATTRIBUTE attribute_220 REAL
@ATTRIBUTE attribute_221 REAL
@ATTRIBUTE attribute_222 REAL
@ATTRIBUTE attribute_223 REAL
@ATTRIBUTE attribute_224 REAL
@ATTRIBUTE attribute_225 REAL
@ATTRIBUTE attribute_226 REAL
@ATTRIBUTE attribute_227 REAL
@ATTRIBUTE attribute_228 REAL
@ATTRIBUTE attribute_229 REAL
@ATTRIBUTE attribute_230 REAL
@ATTRIBUTE attribute_231 REAL
@ATTRIBUTE attribute_232 REAL
@ATTRIBUTE attribute_233 REAL
@ATTRIBUTE attribute_234 REAL
@ATTRIBUTE attribute_235 REAL
@ATTRIBUTE attribute_236 REAL
@ATTRIBUTE attribute_237 REAL
@ATTRIBUTE attribute_238 REAL
@ATTRIBUTE attribute_239 REAL
@ATTRIBUTE attribute_240 REAL
@ATTRIBUTE attribute_241 REAL
@ATTRIBUTE attribute_242 REAL
@ATTRIBUTE attribute_243 REAL
@ATTRIBUTE attribute_244 REAL
@ATTRIBUTE attribute_245 REAL
@ATTRIBUTE attribute_246 REAL
@ATTRIBUTE attribute_247 REAL
@ATTRIBUTE attribute_248 REAL
@ATTRIBUTE attribute_249 REAL
@ATTRIBUTE attribute_250 REAL
@ATTRIBUTE attribute_251 REAL
@ATTRIBUTE attribute_252 REAL
@ATTRIBUTE attribute_253 REAL
@ATTRIBUTE attribute_254 REAL
@ATTRIBUTE attribute_255 REAL
@ATTRIBUTE attribute_256 REAL
@ATTRIBUTE attribute_257 REAL
@ATTRIBUTE attribute_258 REAL
@ATTRIBUTE attribute_259 REAL
@ATTRIBUTE attribute_260 REAL
@ATTRIBUTE attribute_261 REAL
@ATTRIBUTE attribute_262 REAL
@ATTRIBUTE attribute_263 REAL
@ATTRIBUTE attribute_264 REAL
@ATTRIBUTE attribute_265 REAL
@ATTRIBUTE attribute_266 REAL
@ATTRIBUTE attribute_267 REAL
@ATTRIBUTE attribute_268 REAL
@ATTRIBUTE attribute_269 REAL
@ATTRIBUTE attribute_270 REAL
@ATTRIBUTE attribute_271 REAL
@ATTRIBUTE attribute_272 REAL
@ATTRIBUTE attribute_273 REAL
@ATTRIBUTE attribute_274 REAL
@ATTRIBUTE attribute_275 REAL
@ATTRIBUTE attribute_276 REAL
@ATTRIBUTE attribute_277 REAL
@ATTRIBUTE attribute_278 REAL
@ATTRIBUTE attribute_279 REAL
@ATTRIBUTE attribute_280 REAL
@ATTRIBUTE attribute_281 REAL
@ATTRIBUTE attribute_282 REAL
@ATTRIBUTE attribute_283 REAL
@ATTRIBUTE attribute_284 REAL
@ATTRIBUTE attribute_285 REAL
@ATTRIBUTE attribute_286 REAL
@ATTRIBUTE attribute_287 REAL
@ATTRIBUTE attribute_288 REAL
@ATTRIBUTE attribute_289 REAL
@ATTRIBUTE attribute_290 REAL
@ATTRIBUTE attribute_291 REAL
@ATTRIBUTE attribute_292 REAL
@ATTRIBUTE attribute_293 REAL
@ATTRIBUTE attribute_294 REAL
@ATTRIBUTE attribute_295 REAL
@ATTRIBUTE attribute_296 REAL
@ATTRIBUTE attribute_297 REAL
@ATTRIBUTE attribute_298 REAL
@ATTRIBUTE attribute_299 REAL

@DATA
739,601,411,360,369,373,381,381,378,380,381,392,392,392,389,374,389,395,389,398,389,389,386,386,383,383,380,381,378,381,390,386,377,383,383,377,374,380,383,385,391,386,389,395,389,383,383,398,413,410,401,404,407,410,413,401,398,392,398,392,392,392,389,389,398,401,398,407,398,404,401,398,401,398,392,389,395,395,389,386,389,396,393,387,384,384,384,387,387,387,385,391,389,386,386,383,374,377,381,380,360,401,601,757,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
741,603,413,364,377,382,381,375,373,377,387,395,389,386,386,380,398,398,380,389,389,389,389,389,386,386,383,381,383,387,387,386,389,386,392,375,383,386,380,387,392,383,382,389,392,377,377,380,401,410,410,416,413,410,413,404,407,398,404,395,395,394,394,389,398,410,404,404,407,404,407,407,405,401,395,395,401,401,396,393,398,397,395,390,387,387,384,387,387,381,384,388,387,383,386,383,375,377,386,391,370,406,601,757,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
742,602,415,364,373,376,377,374,368,365,369,380,383,383,389,380,392,395,377,380,386,384,389,387,385,383,381,378,380,383,380,382,390,386,390,374,382,381,376,381,395,392,386,390,375,369,375,369,396,399,401,403,404,407,404,407,410,401,401,395,396,396,396,393,400,411,409,411,411,411,416,409,412,409,401,403,409,408,405,401,404,406,397,385,379,385,385,381,385,391,392,392,392,390,393,387,380,384,384,391,380,418,604,757,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
740,598,413,364,370,370,373,373,365,357,351,365,377,386,392,377,377,389,386,380,381,378,383,383,377,377,377,374,374,378,377,377,380,380,380,375,375,378,372,370,380,384,385,379,358,367,379,358,401,400,390,389,395,407,401,407,407,404,398,394,394,397,400,398,395,399,406,413,403,410,412,401,407,410,404,404,405,407,403,399,399,411,402,380,369,380,380,371,380,398,398,392,392,396,395,388,382,382,382,388,377,413,602,757,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
741,604,413,367,382,382,384,379,377,374,374,374,383,386,386,380,380,389,389,383,380,380,383,383,377,374,377,374,373,377,377,380,380,383,383,378,375,375,367,364,374,381,379,368,355,367,379,352,388,406,405,413,413,410,410,407,407,407,401,397,397,400,403,394,388,394,400,403,393,404,403,394,400,401,401,402,405,403,400,397,397,398,404,395,383,380,377,371,377,389,392,383,383,392,395,392,386,379,381,390,378,417,602,756,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
741,608,418,372,385,385,391,394,388,377,372,377,383,386,383,383,383,380,386,386,380,380,386,386,377,374,377,374,377,380,380,380,383,383,383,381,378,381,368,370,380,387,386,376,376,385,382,367,373,406,408,404,416,431,425,404,404,404,398,397,394,397,400,394,394,403,410,405,395,407,404,395,401,404,401,402,405,403,394,390,391,383,400,407,395,386,383,380,386,392,383,374,374,386,395,395,392,385,383,387,379,423,606,758,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
738,605,417,367,376,376,385,389,382,371,367,380,380,383,377,389,389,377,383,386,383,383,389,389,380,371,374,374,376,377,377,380,383,383,383,381,381,375,363,364,374,381,385,373,385,391,376,367,370,400,390,383,389,392,398,392,392,389,389,388,385,385,385,382,385,394,397,391,389,401,395,383,389,398,398,392,390,397,403,395,382,383,406,416,404,389,383,380,380,383,386,380,380,389,395,395,392,392,382,381,379,426,609,752,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
737,601,411,362,376,373,370,371,370,372,379,386,383,380,374,389,392,380,386,392,386,386,392,389,379,374,374,374,372,371,374,377,380,383,383,383,383,380,371,374,377,383,381,372,385,391,391,379,373,406,396,397,398,380,389,392,389,389,386,388,385,385,383,381,384,390,392,390,393,406,397,382,391,396,396,399,399,392,389,393,398,386,398,407,401,392,383,377,371,377,389,389,386,386,383,383,377,380,376,382,376,425,610,742,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
738,603,411,365,382,379,376,373,373,379,384,392,386,380,374,386,386,380,386,392,386,386,391,389,381,377,375,374,372,371,374,377,380,380,380,381,381,377,374,374,374,377,371,365,379,379,379,382,355,391,402,404,416,404,398,401,398,398,395,397,397,394,394,387,386,389,383,389,397,406,397,388,392,367,337,355,390,404,395,394,401,383,386,395,398,395,392,386,383,383,383,386,386,386,380,377,377,379,382,385,373,423,608,733,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
734,605,417,371,385,385,388,388,385,377,375,386,386,380,383,380,380,380,383,386,386,386,386,389,381,378,379,376,374,374,377,380,380,380,380,377,377,374,377,374,374,380,374,374,384,376,361,367,352,385,402,404,410,401,398,398,398,395,395,400,397,394,394,384,391,389,374,389,400,403,403,397,391,376,355,358,378,398,401,395,392,392,392,395,401,401,398,392,392,389,380,386,392,392,392,389,392,391,392,387,371,421,608,730,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
733,603,410,364,376,376,379,382,382,379,374,377,383,386,395,383,377,380,380,383,386,383,386,389,382,380,386,383,378,380,383,386,386,383,380,377,377,371,383,380,380,386,383,389,392,386,381,367,352,385,410,413,407,395,395,395,392,392,395,400,397,394,388,384,400,392,368,392,400,397,409,409,403,406,409,403,393,389,392,395,395,395,395,401,401,395,389,386,383,380,386,389,392,395,392,389,380,371,377,378,364,415,608,733,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
735,598,404,358,373,373,370,373,376,378,389,373,372,386,401,383,377,383,380,380,383,380,386,389,380,383,383,380,380,383,386,386,383,383,380,374,374,368,377,374,374,377,377,386,383,380,393,391,343,364,416,419,419,416,407,407,410,401,401,403,403,400,397,393,398,389,365,386,400,394,409,409,412,409,400,406,411,404,395,395,404,392,392,401,398,392,386,386,383,380,389,389,386,386,383,377,362,347,353,362,352,407,605,729,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
734,598,417,371,382,388,388,391,388,367,397,374,365,375,386,380,386,383,374,383,386,383,386,392,377,383,377,374,377,375,380,380,377,377,374,371,371,368,371,371,371,374,377,377,374,371,372,391,352,352,405,422,422,413,404,419,428,404,392,400,400,397,403,402,388,380,379,380,403,400,406,400,406,412,412,412,414,410,401,398,404,398,401,407,401,401,398,398,395,386,389,395,392,398,392,392,374,362,365,363,355,410,602,721,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
